page_id,year,month,rank,title,views
4540908,2025,6,255,Total Casino,22867
1445213,2025,6,258,Aleksandra Kisielewska,22786
5499832,2025,6,261,Skolim,22694
3130955,2025,6,275,Arleta Bojke,22113
1658238,2025,6,310,Piotr Ferster,20546
2994745,2025,6,395,Marcin Januszkiewicz,18191
3822039,2025,6,398,Jan Młynarski,18166
4281019,2025,6,400,Sylwester Marciniak,18150
3588608,2025,6,403,Ernest Bejda,18025
140290,2025,6,404,Bogdan Rymanowski,18012
205601,2025,6,476,Dorota Wysocka-Schnepf,16249
2013249,2025,6,486,Sławek Uniatowski,16017
4598434,2025,6,493,Michał Zembala,15813
5342726,2025,6,498,Stanisław Trzciński (kulturoznawca),15661
3649907,2025,6,506,Maksymilian Sznepf,15552
5694839,2025,6,511,Maja Klajda,15531
5176396,2025,6,524,Michał Gierżot,15418
4010433,2025,6,570,Monika Braun,14642
426949,2025,6,589,Noc teczek,14383
593174,2025,6,613,Agnieszka Fatyga,13987
3733133,2025,6,615,Marcin Matczak,13970
1302254,2025,6,619,Sprawa zabójstwa Krzysztofa Olewnika,13876
4779888,2025,6,653,Mateusz Parzymięso,13444
2400037,2025,6,724,Radosław Markowski,12800
5557209,2025,6,733,Przemysław Rosati,12683
5020339,2025,6,752,Adrian Klarenbach,12430
576498,2025,6,764,Wirówka wzbogacająca,12347
3481676,2025,6,779,Radzimir Dębski,12194
730857,2025,6,789,Aleksandra Kwaśniewska,12076
649252,2025,6,804,Felicjan Andrzejczak,11964
5540832,2025,6,817,Sejm Rzeczypospolitej Polskiej X kadencji,11837
4710759,2025,6,823,Estakada w Chorzowie,11789
5902852,2025,6,824,Aniela (serial telewizyjny),11780
430746,2025,6,845,Robert Chojnacki,11559
2489584,2025,6,877,Ewa Woydyłło-Osiatyńska,11365
2916980,2025,6,934,Małgorzata Rozenek-Majdan,11043
4505245,2025,6,971,Władysław Teofil Bartoszewski,10823
805572,2025,6,975,Jarosław Sokołowski (gangster),10815
468386,2025,6,977,Joka,10803
2613316,2025,7,33,Bas Tajpan,68206
116641,2025,7,41,Kabaret Potem,61442
4019395,2025,7,47,Jolanta Lange,59965
5884436,2025,7,76,Jakub Nowak (siatkarz),43354
3649907,2025,7,83,Maksymilian Sznepf,40397
4055102,2025,7,99,Adam Kornacki,36281
5499832,2025,7,128,Skolim,30700
5344180,2025,7,132,Maciej Świrski,30236
249721,2025,7,133,Tomasz Majer,30130
5217083,2025,7,150,Patryk Mikiciuk,28336
245847,2025,7,153,Spadkobiercy (program telewizyjny),27944
2734584,2025,7,176,Przemysław Dębiak,26368
5343836,2025,7,186,Agnieszka Glapiak,25591
3096738,2025,7,193,Łukasz Pietsch,25161
247078,2025,7,206,Adam Pernal,24364
5585332,2025,7,299,Primo voto,20273
629845,2025,7,300,Krzysztof Szubzda,20254
654858,2025,7,306,Redan (przedsiębiorstwo),20000
2049782,2025,7,352,Mirosław Michalski,18846
246725,2025,7,373,Leszek Jenek,18298
5558089,2025,7,400,Zaginięcie Iwony Wieczorek,17678
5245648,2025,7,417,Top Secret (przedsiębiorstwo),17361
205601,2025,7,419,Dorota Wysocka-Schnepf,17314
3481676,2025,7,431,Radzimir Dębski,17130
4355819,2025,7,439,Maria Szczepaniec,17028
1818638,2025,7,451,Ryszard Olesiński (muzyk),16797
247049,2025,7,472,Mirosław Gancarz,16347
783009,2025,7,490,Andrzej Banasiak,16030
1422523,2025,7,538,Tomasz Tomaszewski (aktor),14996
5263515,2025,7,580,Robert Dobrzycki,14335
4010433,2025,7,626,Monika Braun,13705
4352135,2025,7,630,Mirosław Bryś,13650
2342455,2025,7,645,Marcin Majewski,13427
2489584,2025,7,648,Ewa Woydyłło-Osiatyńska,13397
5662658,2025,7,656,Modelki,13291
5520510,2025,7,687,Fagata,13044
5505234,2025,7,747,Rafał Zapała,12507
5120188,2025,7,755,Karolina Gilon,12466
805572,2025,7,768,Jarosław Sokołowski (gangster),12345
5179615,2025,7,831,Katarzyna Sienkiewicz (wokalistka),11804
5453274,2025,7,883,Arkadiusz Muś,11374
593174,2025,7,937,Agnieszka Fatyga,10992
557539,2025,7,950,Tomasz Zimoch,10907
86849,2025,7,954,Zbigniew Hołdys,10882
5557209,2025,7,972,Przemysław Rosati,10773
5131446,2025,7,976,Andrzej Kowalski (generał),10750
4897229,2025,7,983,Parafia Najświętszego Serca Pana Jezusa w Przypkach,10728
5948397,2025,8,34,Maciej Krakowian,56330
5884436,2025,8,45,Jakub Nowak (siatkarz),48809
3649907,2025,8,100,Maksymilian Sznepf,32539
5499832,2025,8,113,Skolim,30624
783009,2025,8,133,Andrzej Banasiak,28672
304455,2025,8,182,Oddział Zamknięty,25698
1877237,2025,8,193,Katastrofa lotnicza na Radom Air Show 2009,25256
5732047,2025,8,206,Jacek Bazan,24363
1678496,2025,8,222,Tomasz Jarosz,23609
5887268,2025,8,264,Ewa Weber,22078
5439745,2025,8,312,Justyna Dobrosz-Oracz,20511
5719999,2025,8,379,Krucjata (serial telewizyjny),18766
5344327,2025,8,426,Jarosław Wąsowicz,17667
562287,2025,8,449,Elżbieta Śmiarowska,17159
3180614,2025,8,453,Grzegorz Dobiecki,17079
829115,2025,8,468,Raport Macierewicza,16827
4918245,2025,8,476,Dominik Chmielewski,16727
1306194,2025,8,489,Zygmunt Babiak,16572
3754675,2025,8,507,Stanisław Karpiel-Bułecka,16300
2489584,2025,8,535,Ewa Woydyłło-Osiatyńska,15945
5734178,2025,8,550,Zalia,15762
205601,2025,8,613,Dorota Wysocka-Schnepf,14957
1289330,2025,8,618,Jerzy Kalibabka,14901
565959,2025,8,636,Dominika Gawęda,14726
112497,2025,8,641,Rada Gabinetowa,14692
1443036,2025,8,656,Natalia Grosiak,14492
5627689,2025,8,662,Robert Stockinger,14419
4560733,2025,8,691,Łukasz Drapała,14132
1326974,2025,8,697,Mieczysław Banasik,14105
5855951,2025,8,709,Teresa Trzaskowska,13969
5669348,2025,8,716,Krajowy Plan Odbudowy,13872
3086807,2025,8,773,Joanna Lazer,13338
5662658,2025,8,863,Modelki,12616
128673,2025,8,876,Robert Friedrich,12574
529962,2025,8,886,Krzysztof Jaryczewski,12530
1760837,2025,8,889,Chada,12487
3130955,2025,8,920,Arleta Bojke,12263
5137767,2025,8,930,Wrocław: Libacja na skwerku,12227
3072851,2025,8,942,F-16 w Siłach Powietrznych,12133
5558089,2025,8,947,Zaginięcie Iwony Wieczorek,12102
5500709,2025,8,950,Wersow,12089
805572,2025,8,971,Jarosław Sokołowski (gangster),11978
663003,2025,9,1,Katarzyna Stoparczyk,653121
3649907,2025,9,6,Maksymilian Sznepf,155369
259254,2025,9,24,Piotr Andrzejewski,87615
205601,2025,9,36,Dorota Wysocka-Schnepf,71730
2830494,2025,9,55,Katarzyna Butowtt,57794
4264325,2025,9,65,Mariusz Haładyj,53905
5499832,2025,9,89,Skolim,43466
5948397,2025,9,103,Maciej Krakowian,41088
330904,2025,9,140,Jolanta Pieńkowska,33650
2000022,2025,9,142,Bożena Batycka,33125
1231427,2025,9,171,Anna Głogowska,29709
4988722,2025,9,188,Kamil Studnicki,28544
495996,2025,9,220,Iwona Pavlović,26713
1034284,2025,9,309,Rafał Maserak,22290
4019395,2025,9,327,Jolanta Lange,21451
5240076,2025,9,329,Maciej Klisz,21183
5890711,2025,9,333,The Floor,21078
5360763,2025,9,347,Piotr Mróz (aktor),20639
2528082,2025,9,385,Dorota Szelągowska,19455
4750829,2025,9,389,Hotel Paradise,19254
3656332,2025,9,393,Alicja Schnepf,19111
4972433,2025,9,462,Lista odcinków programu Twoja twarz brzmi znajomo,17577
525804,2025,9,480,Jacek Bursztynowicz,17018
3130955,2025,9,568,Arleta Bojke,15615
4465928,2025,9,575,Jakub Wons,15521
4918245,2025,9,602,Dominik Chmielewski,15136
5457551,2025,9,615,Tomasz Butowtt,14983
268648,2025,9,634,Idź na całość,14663
730857,2025,9,688,Aleksandra Kwaśniewska,14176
5955395,2025,9,696,Mistrzostwa Świata w Piłce Siatkowej Mężczyzn 2025 (składy),13988
2153196,2025,9,716,Krzysztof Hulboj,13789
5585063,2025,9,722,Michał Balicki,13680
2835026,2025,9,735,Jacek Dubois,13599
5557209,2025,9,737,Przemysław Rosati,13586
1524920,2025,9,817,Rinke Rooyens,12739
603658,2025,9,871,Paweł Galia,12366
565959,2025,9,874,Dominika Gawęda,12339
2489584,2025,9,896,Ewa Woydyłło-Osiatyńska,12216
4908824,2025,9,911,Władysław Grochowski,12116
3796898,2025,9,916,Tomasz Wygoda,12092
702884,2025,9,928,XIII Księga Pana Tadeusza,12013
3710361,2025,9,942,Kamila Kajak,11897
2000063,2025,9,943,Batycki,11896
5970023,2025,10,15,Yehuda Prokopowicz,85212
5004864,2025,10,30,Łukasz Mejza,68843
2830494,2025,10,51,Katarzyna Butowtt,52787
4398059,2025,10,56,Ludomir Handzel,51475
5499832,2025,10,66,Skolim,49139
5500709,2025,10,79,Wersow,41909
148779,2025,10,82,Maciej Kurzajewski,41738
5260104,2025,10,89,Friz,39987
4245000,2025,10,138,Bartłomiej Kotschedoff,32443
5705222,2025,10,157,Eliza Kącka,30021
525804,2025,10,167,Jacek Bursztynowicz,29435
3796898,2025,10,191,Tomasz Wygoda,27283
5564121,2025,10,209,Pola Gonciarz,26075
4750829,2025,10,215,Hotel Paradise,25454
504193,2025,10,228,Glina (serial telewizyjny),24685
205601,2025,10,234,Dorota Wysocka-Schnepf,24246
5102544,2025,10,246,Eryk Kulm (muzyk),23553
4010433,2025,10,288,Monika Braun,21993
184419,2025,10,290,Tadeusz Sznuk,21962
292151,2025,10,297,Łaska uświęcająca,21763
5270320,2025,10,302,Żurnalista,21615
4988722,2025,10,303,Kamil Studnicki,21605
5656,2025,10,312,Spowiedź,21380
786093,2025,10,326,Paulina Smaszcz,20871
1587858,2025,10,333,Cwel,20744
4972433,2025,10,354,Lista odcinków programu Twoja twarz brzmi znajomo,20079
5959144,2025,10,356,Natalia Muianga,20017
5759235,2025,10,365,Joanna Ławrynowicz-Just,19792
1118760,2025,10,405,Paulina Andrzejewska,18803
134786,2025,10,410,Dzień Edukacji Narodowej,18721
5890711,2025,10,413,The Floor,18675
1034284,2025,10,432,Rafał Maserak,18319
2153196,2025,10,437,Krzysztof Hulboj,18176
1022111,2025,10,501,Marcin Hakiel,17206
2916980,2025,10,592,Małgorzata Rozenek-Majdan,15761
2600994,2025,10,597,Janusz Ekiert,15737
2489584,2025,10,608,Ewa Woydyłło-Osiatyńska,15667
495996,2025,10,663,Iwona Pavlović,15090
3649907,2025,10,668,Maksymilian Sznepf,15037
3110896,2025,10,681,Aleksander Milwiw-Baron,14904
5520510,2025,10,715,Fagata,14438
5955556,2025,10,731,Drelich (serial telewizyjny),14297
5734178,2025,10,764,Zalia,13982
3473123,2025,10,798,Adrian Kosowski,13556
5945256,2025,10,830,Scheda (polski serial telewizyjny),13255
4293185,2025,10,855,Jakub Wiech,13133
5875869,2025,10,899,Szpital św. Anny,12787
4598434,2025,10,904,Michał Zembala,12720
5327082,2025,10,910,Andrzej Mrożewski,12664
1231427,2025,10,911,Anna Głogowska,12662
2665958,2025,10,914,Bracia Figo Fagot,12641
5051743,2025,10,940,Ekipa Friza,12464
1059427,2025,10,944,Natalia Niemen,12448
2302464,2025,10,960,Lista najstarszych ludzi w Polsce,12347
5457551,2025,10,963,Tomasz Butowtt,12334
766183,2025,10,980,Browar Namysłów,12224
106458,2025,11,2,Andrzej Ułasiewicz,544465
630492,2025,11,16,Euroafrica Linie Żeglugowe,131390
5976628,2025,11,22,Mikołaj Bagiński (przedsiębiorca),102898
210385,2025,11,33,Przemysław Babiarz,74279
4465928,2025,11,85,Jakub Wons,41308
5959144,2025,11,106,Natalia Muianga,38794
2528082,2025,11,160,Dorota Szelągowska,30252
2153196,2025,11,171,Krzysztof Hulboj,28933
5499832,2025,11,186,Skolim,28257
467417,2025,11,206,Furta (statek wodny),27022
495996,2025,11,222,Iwona Pavlović,25739
730857,2025,11,239,Aleksandra Kwaśniewska,25180
140290,2025,11,248,Bogdan Rymanowski,24774
3796898,2025,11,265,Tomasz Wygoda,23869
1217329,2025,11,361,Wojciech Czuchnowski,19906
5983017,2025,11,424,Czarna śmierć (serial telewizyjny),18531
1587858,2025,11,467,Cwel,17795
1118760,2025,11,485,Paulina Andrzejewska,17619
468386,2025,11,492,Joka,17501
5530886,2025,11,510,Mini Majk,17173
184419,2025,11,535,Tadeusz Sznuk,16686
2916980,2025,11,536,Małgorzata Rozenek-Majdan,16682
5734178,2025,11,548,Zalia,16395
5875869,2025,11,554,Szpital św. Anny,16314
1034284,2025,11,577,Rafał Maserak,15949
5890711,2025,11,599,The Floor,15624
5571249,2025,11,621,Przemysław Klima,15350
3130955,2025,11,641,Arleta Bojke,14994
504193,2025,11,676,Glina (serial telewizyjny),14628
1115787,2025,11,731,Ryszard Bogucki,14048
782327,2025,11,745,Jerzy Derfel,13944
5042291,2025,11,751,Agnieszka Burzyńska,13851
4245000,2025,11,791,Bartłomiej Kotschedoff,13533
94757,2025,11,814,MS Busko Zdrój,13347
1634194,2025,11,843,Krystyna Mazurówna,13106
148779,2025,11,847,Maciej Kurzajewski,13077
2830494,2025,11,876,Katarzyna Butowtt,12927
454960,2025,11,884,Jacek Janczarski,12886
5564121,2025,11,889,Pola Gonciarz,12867
4283844,2025,11,903,Lejb Fogelman,12741
4602060,2025,11,916,Alicja Surowiec,12654
3849212,2025,11,926,Sprawiedliwi – Wydział Kryminalny,12604
188801,2025,11,960,Roman Czejarek,12469
5283968,2025,11,972,Emil Czeczko,12378
3733133,2025,11,976,Marcin Matczak,12343
5499832,2025,12,30,Skolim,65726
106458,2025,12,41,Andrzej Ułasiewicz,54962
496728,2025,12,54,Bogdan Kacmajor,47005
2061917,2025,12,56,Bogdan Trojanek,46350
3481676,2025,12,88,Radzimir Dębski,37800
5996993,2025,12,99,Leszek Gierszewski,35496
2528082,2025,12,132,Dorota Szelągowska,30223
1199967,2025,12,162,Klementyna Umer,27930
730857,2025,12,211,Aleksandra Kwaśniewska,24674
5982495,2025,12,237,Niebo. Rok w piekle,23581
1663423,2025,12,241,Stanisław Cejrowski,23517
1254003,2025,12,269,Krzysztof Logan Tomaszewski,22500
5734178,2025,12,279,Zalia,22089
1108254,2025,12,280,Piotr Gulczyński,22065
3799780,2025,12,286,Mariusz Jędrzejko,21884
1587858,2025,12,340,Cwel,19906
5799546,2025,12,357,U Pana Boga w Królowym Moście,19334
2830494,2025,12,402,Katarzyna Butowtt,18261
3754675,2025,12,403,Stanisław Karpiel-Bułecka,18248
593174,2025,12,445,Agnieszka Fatyga,17563
5662658,2025,12,456,Modelki,17325
5627689,2025,12,479,Robert Stockinger,16879
3130955,2025,12,498,Arleta Bojke,16453
4040416,2025,12,504,Patryk Słowik,16394
1742130,2025,12,528,Joanna Najfeld,15926
5270320,2025,12,541,Żurnalista,15762
4864934,2025,12,576,Zbrodnia w Rakowiskach,15284
1550465,2025,12,631,Kolędy polskie,14799
5569558,2025,12,643,Listy do M. (seria),14733
1115787,2025,12,710,Ryszard Bogucki,13894
830821,2025,12,748,Andrzej Nardelli,13585
1373254,2025,12,764,Paweł Golec,13472
630492,2025,12,776,Euroafrica Linie Żeglugowe,13314
4465928,2025,12,777,Jakub Wons,13300
5990867,2025,12,788,Bolesław Hutyra,13206
1422523,2025,12,808,Tomasz Tomaszewski (aktor),13095
5263515,2025,12,880,Robert Dobrzycki,12443
3733133,2025,12,881,Marcin Matczak,12439
5861486,2025,12,891,Aleksandra Grabowska (aktorka),12345
4296170,2025,12,919,Konrad Raczkowski,12109
6005380,2025,12,947,Livka (piosenkarka),11930
3108052,2025,12,972,Joanna Przetakiewicz,11815
5485869,2025,12,981,Kacperczyk,11734
1115787,2026,1,5,Ryszard Bogucki,195930
496728,2026,1,6,Bogdan Kacmajor,188580
5499832,2026,1,16,Skolim,94921
5982495,2026,1,21,Niebo. Rok w piekle,90290
1678053,2026,1,68,Elżbieta Dziech,43698
5799546,2026,1,104,U Pana Boga w Królowym Moście,34849
5558089,2026,1,128,Zaginięcie Iwony Wieczorek,31963
2061917,2026,1,151,Bogdan Trojanek,30185
106458,2026,1,168,Andrzej Ułasiewicz,29209
5985509,2026,1,175,Plebiscyt Przeglądu Sportowego 2025,28556
897740,2026,1,184,Adam Borowski,27981
209246,2026,1,189,Zima stulecia,27646
783009,2026,1,263,Andrzej Banasiak,23484
5263515,2026,1,267,Robert Dobrzycki,23081
5861486,2026,1,316,Aleksandra Grabowska (aktorka),21499
1683381,2026,1,332,Lech Wilczek,21020
3681057,2026,1,363,Ola Ciupa,20285
2302464,2026,1,364,Lista najstarszych ludzi w Polsce,20258
4667611,2026,1,399,Czarny Kot (samowola budowlana),19218
2830494,2026,1,432,Katarzyna Butowtt,18518
2528082,2026,1,439,Dorota Szelągowska,18342
165643,2026,1,449,Michał Wójcik (komik),18052
4307220,2026,1,461,Akop Szostak,17768
3481676,2026,1,484,Radzimir Dębski,17324
2198525,2026,1,514,19. Południk,16764
2120547,2026,1,520,Kabaret Nowaki,16672
352558,2026,1,522,Eugeniusz Olejarczyk,16625
1565980,2026,1,523,Krzysztof Dzierma,16623
5375201,2026,1,577,Magdalena Prokopowicz,15905
2916980,2026,1,578,Małgorzata Rozenek-Majdan,15904
1587858,2026,1,592,Cwel,15772
5523843,2026,1,628,Magdalena Narożna,15289
6005380,2026,1,638,Livka (piosenkarka),15154
591898,2026,1,641,Anna Popek,15150
1302254,2026,1,647,Sprawa zabójstwa Krzysztofa Olewnika,15107
670996,2026,1,650,Neo-Nówka,15062
2829833,2026,1,660,Adrianna Borek,14972
663003,2026,1,715,Katarzyna Stoparczyk,14375
2153196,2026,1,735,Krzysztof Hulboj,14187
805572,2026,1,798,Jarosław Sokołowski (gangster),13743
1634194,2026,1,807,Krystyna Mazurówna,13635
1232047,2026,1,845,Agnieszka Woźniak-Starak,13302
5734178,2026,1,852,Zalia,13239
1115751,2026,1,853,Mirosław Danielak,13226
3108052,2026,1,861,Joanna Przetakiewicz,13194
3799780,2026,1,882,Mariusz Jędrzejko,12984
1373308,2026,1,887,Roman Żurek,12926
5767443,2026,1,909,Plebiscyt Przeglądu Sportowego 2024,12761
4376862,2026,1,925,Disco Star,12656
5757689,2026,1,946,Michał Olszewski (duchowny),12550
4759176,2026,1,954,Arkadiusz Szkutnik,12493
1043256,2026,1,986,Grzegorz Jankowski (dziennikarz),12227
565959,2026,1,991,Dominika Gawęda,12198
305642,2026,2,7,Huta Metali Nieżelaznych Szopienice,351837
2911240,2026,2,12,Dominika Żukowska,190699
438686,2026,2,31,Polscy medaliści zimowych igrzysk olimpijskich,103660
496728,2026,2,56,Bogdan Kacmajor,62250
496307,2026,2,75,Maria Wiernikowska,50674
5807070,2026,2,101,Zdzisław Grudzień,40617
5499832,2026,2,127,Skolim,34765
874120,2026,2,137,Beata Paluch,33091
5982495,2026,2,228,Niebo. Rok w piekle,26116
5102150,2026,2,238,Paweł (Katowice),25503
2741617,2026,2,256,Maciej Bochniak,24433
1101804,2026,2,378,LKS Klimczok Bystra,19347
3574622,2026,2,383,Sebastian Pawlak,19180
1269861,2026,2,384,Andrzej Korycki (piosenkarz),19177
5669055,2026,2,392,Rodzeństwo Prevców,18971
5263515,2026,2,427,Robert Dobrzycki,17919
198353,2026,2,463,Reprezentacja Polski w skokach narciarskich,17005
5843155,2026,2,469,The Traitors. Zdrajcy,16817
1562436,2026,2,518,Kali (raper),16177
468386,2026,2,519,Joka,16175
5597555,2026,2,540,Piotr Wagner,15883
3110896,2026,2,574,Aleksander Milwiw-Baron,15266
5499590,2026,2,578,Radosław Piesiewicz,15228
4775724,2026,2,583,Ewa Żarska,15115
4183470,2026,2,596,Edmund Gryglewicz,14874
2304885,2026,2,609,Emerytura olimpijska,14755
86849,2026,2,619,Zbigniew Hołdys,14584
5734178,2026,2,622,Zalia,14533
4674457,2026,2,673,Magdalena Sobkowiak-Czarnecka,13801
5260104,2026,2,674,Friz,13794
1587858,2026,2,683,Cwel,13602
949639,2026,2,691,Zbigniew Sajnóg,13545
5828079,2026,2,699,Zuzanna Witych,13422
210385,2026,2,705,Przemysław Babiarz,13348
5799546,2026,2,739,U Pana Boga w Królowym Moście,12935
1011745,2026,2,773,Ewa Żukowska,12557
2528082,2026,2,782,Dorota Szelągowska,12459
3295258,2026,2,805,Jacek Walkiewicz,12346
1232047,2026,2,865,Agnieszka Woźniak-Starak,11965
5441584,2026,2,872,Edyta Folwarska,11929
2400037,2026,2,917,Radosław Markowski,11585
106458,2026,2,932,Andrzej Ułasiewicz,11459
5500709,2026,2,933,Wersow,11453
2830494,2026,2,973,Katarzyna Butowtt,11158
6022108,2026,2,976,Hugo Tarres,11150
3929814,2026,3,13,Piotr Kędzierski,108585
4503805,2026,3,15,Kamil Nożyński,104653
305642,2026,3,32,Huta Metali Nieżelaznych Szopienice,70985
3946415,2026,3,85,Wojciech Szewko,41242
4674457,2026,3,127,Magdalena Sobkowiak-Czarnecka,32927
2062376,2026,3,130,Miuosh,32578
5843155,2026,3,134,The Traitors. Zdrajcy,31942
3796898,2026,3,178,Tomasz Wygoda,27599
5903246,2026,3,184,Królowa przetrwania,27005
4307220,2026,3,202,Akop Szostak,25437
5499832,2026,3,203,Skolim,25424
1251993,2026,3,247,Marzanna Graff,23486
3165684,2026,3,269,Maffashion,21839
5263515,2026,3,278,Robert Dobrzycki,21602
5023921,2026,3,283,Maciej Pesta,21404
3799780,2026,3,311,Mariusz Jędrzejko,20225
4579545,2026,3,357,Jacek Jeschke,18886
4724752,2026,3,367,Janusz Ratajczak (śpiewak),18617
897740,2026,3,429,Adam Borowski,17131
4334209,2026,3,433,Wanda Buk,17100
3829451,2026,3,435,Hanna Żudziewicz,17086
3077367,2026,3,473,Koral (lody),16299
4750829,2026,3,484,Hotel Paradise,16139
3108052,2026,3,517,Joanna Przetakiewicz,15565
2916980,2026,3,524,Małgorzata Rozenek-Majdan,15426
4505245,2026,3,532,Władysław Teofil Bartoszewski,15210
5335826,2026,3,537,Lil Masti,15148
508027,2026,3,543,Eugeniusz Chimczak,15050
6046120,2026,3,547,Jagoda Gancarek,15002
1587858,2026,3,559,Cwel,14777
5520510,2026,3,584,Fagata,14327
1524920,2026,3,599,Rinke Rooyens,14191
4770081,2026,3,658,Malwina Wędzikowska,13597
3160575,2026,3,680,Daniel Galus,13366
495996,2026,3,722,Iwona Pavlović,12909
5890711,2026,3,724,The Floor,12905
2528082,2026,3,728,Dorota Szelągowska,12853
4140823,2026,3,738,Sprawa śmierci Ewy Tylman,12778
4890977,2026,3,786,Filip Gurłacz,12280
1048313,2026,3,796,Piotr Gursztyn,12220
496728,2026,3,810,Bogdan Kacmajor,12087
5627689,2026,3,833,Robert Stockinger,11896
1302254,2026,3,844,Sprawa zabójstwa Krzysztofa Olewnika,11785
1115787,2026,3,855,Ryszard Bogucki,11691
4465928,2026,3,864,Jakub Wons,11615
1034284,2026,3,873,Rafał Maserak,11543
5875869,2026,3,874,Szpital św. Anny,11533
1707154,2026,3,880,Małgorzata Potocka (tancerka),11470
6051847,2026,3,889,Dawid Bratko,11436
1022111,2026,3,892,Marcin Hakiel,11414
5425062,2026,3,897,Agnieszka Grzelak (blogerka),11403
5004864,2026,3,898,Łukasz Mejza,11400
6044305,2026,3,922,Piekło kobiet (serial telewizyjny),11260
4735318,2026,3,941,Marta Kightley,11174
1614516,2026,3,952,Czar par,11074
4617368,2026,3,957,Gabi Drzewiecka,11063
6052598,2026,4,29,Marek Magiera,57933
1901667,2026,4,40,Sprawa Łomiarza,47674
5004864,2026,4,43,Łukasz Mejza,47155
1039763,2026,4,45,Edward Miszczak,46531
6067011,2026,4,53,Fundacja Cancer Fighters,41218
3799780,2026,4,62,Mariusz Jędrzejko,38490
2062376,2026,4,77,Miuosh,34207
5418792,2026,4,79,Peja vs Tede,33651
5499590,2026,4,86,Radosław Piesiewicz,32317
3929814,2026,4,99,Piotr Kędzierski,30326
3802639,2026,4,100,Eveline Cosmetics,30322
5499832,2026,4,102,Skolim,29729
3332927,2026,4,108,Martyna Załoga,29251
5843155,2026,4,136,The Traitors. Zdrajcy,27070
5131446,2026,4,142,Andrzej Kowalski (generał),26611
5734178,2026,4,143,Zalia,26517
5391777,2026,4,165,Beata Drzazga,24678
6062738,2026,4,192,Edward Warchocki,23393
6056819,2026,4,219,Magdalena Bentkowska,21781
5087191,2026,4,240,Katarzyna Kubacka-Seweryn,20844
5903246,2026,4,241,Królowa przetrwania,20801
5818004,2026,4,243,Natalisa,20766
305642,2026,4,251,Huta Metali Nieżelaznych Szopienice,20398
275917,2026,4,271,Wojciech Morawski (muzyk),19714
6049528,2026,4,287,Anna Korwin-Piotrowska,19024
5270320,2026,4,294,Żurnalista,18876
4750829,2026,4,321,Hotel Paradise,18234
3165684,2026,4,334,Maffashion,17964
5458182,2026,4,374,Marissa (piosenkarka),17083
2708251,2026,4,397,Ryszard Florek,16577
5520510,2026,4,434,Fagata,15902
4775724,2026,4,477,Ewa Żarska,14999
5652433,2026,4,485,Michał Marszał,14822
4579545,2026,4,531,Jacek Jeschke,14220
3767425,2026,4,534,Krystian Markiewicz,14177
4770081,2026,4,547,Malwina Wędzikowska,14019
2366013,2026,4,560,Poparzeni Kawą Trzy,13805
3733133,2026,4,571,Marcin Matczak,13631
4540908,2026,4,575,Total Casino,13551
3767268,2026,4,612,Juha Miettinen,13173
6032232,2026,4,637,Agnieszka Kołodziejska,12933
6051847,2026,4,641,Dawid Bratko,12909
3108052,2026,4,674,Joanna Przetakiewicz,12602
1524920,2026,4,678,Rinke Rooyens,12573
4253074,2026,4,686,Dariusz Szostek,12493
4890977,2026,4,696,Filip Gurłacz,12425
2528082,2026,4,721,Dorota Szelągowska,12197
4503805,2026,4,727,Kamil Nożyński,12132
4534185,2026,4,739,Maciej Taborowski,12042
2055352,2026,4,747,Zenon Rzeźniczak,11952
2916980,2026,4,806,Małgorzata Rozenek-Majdan,11475
5976628,2026,4,827,Mikołaj Bagiński (przedsiębiorca),11353
3829451,2026,4,852,Hanna Żudziewicz,11168
1115787,2026,4,858,Ryszard Bogucki,11125
5942204,2026,4,861,Miü,11107
1862834,2026,4,892,Bogusława Blajfer,10908
4465928,2026,4,893,Jakub Wons,10907
6067497,2026,4,932,Ciągle tutaj jestem (diss na raka),10741
5425062,2026,4,966,Agnieszka Grzelak (blogerka),10617
841053,2026,4,974,Łukasz Zagrobelny,10538
5875869,2026,4,992,Szpital św. Anny,10418
5499832,2026,5,31,Skolim,53023
3862891,2026,5,33,Krzysztof Gojdź,51918
1815918,2026,5,71,Izabela Janachowska-Jabłońska,41865
840950,2026,5,101,Stanisław Janicki (filmowiec),33911
5734178,2026,5,106,Zalia,32936
3829451,2026,5,108,Hanna Żudziewicz,31679
6074264,2026,5,111,Gamou Fall,31040
4579545,2026,5,115,Jacek Jeschke,30131
3799780,2026,5,116,Mariusz Jędrzejko,30106
5903246,2026,5,118,Królowa przetrwania,29923
4674457,2026,5,122,Magdalena Sobkowiak-Czarnecka,29232
3929814,2026,5,134,Piotr Kędzierski,28332
4757215,2026,5,179,Mariusz Węgłowski,24750
4770081,2026,5,185,Malwina Wędzikowska,24057
5843155,2026,5,192,The Traitors. Zdrajcy,23742
3479247,2026,5,233,Maciej Zaborowski,21458
4864936,2026,5,238,Marcin Kozakiewicz,21397
5004864,2026,5,254,Łukasz Mejza,20755
4750829,2026,5,264,Hotel Paradise,20242
1524920,2026,5,275,Rinke Rooyens,19848
5520510,2026,5,299,Fagata,18946
4540908,2026,5,300,Total Casino,18792
4313797,2026,5,339,Tamara Gonzalez Perea,17648
5895376,2026,5,346,Andrzej Mrowiec,17469
5187551,2026,5,352,Olga Łasak,17267
